ID_GiaoTrinh,Ten_GT
1022,Giáo trình kiểm toán và tiết kiệm năng lượng / Võ Viết Cường
1023,"Kỹ thuật chiếu sáng/Patrick Vandeplanque; Dịch giả: Lê Văn Doanh, Đặng Văn Đào"
1024,"Principles of auditing & other assurance services/O. Ray Whittington, Kurt Pany"
1025,Cung cấp điện
1026,"Giáo trình “Ứng dụng Matlab trong Kỹ Thuật Điện” dành cho hệ Đại Học, Khối Ngành Công Nghệ"
1027,Giải tích mạng bằng phương trình căn bản
1028,"Introduction to Solid State Physics, eighth edition/ C. Kittel"
1029,Solving problems in scientific computing using Maple and Matlab
1030,Fundamentals of signals and systems using Matlab
1031,Quản trị dự án đầu tư
1032,Giáo trình Vật lý chất rắn đại cương/ Đỗ Ngọc Uấn
1033,"Giáo trình Kiểm toán/Bộ môn Kiểm toán, Khoa Kế toán - Kiểm toán, Trường Đại học Kinh tế TP.HCM"
1034,Fundamentals of Solid state physicss/ Christman J.R.
1035,"Vật lý chất rắn/ Nguyễn Thế Khôi, Nguyễn Hữu Mình"
1036,Vật lý chất rắn/Lê Khắc Bình (chủ biên)
1037,Giáo trình Vật lý chất rắn đại cương/Nguyễn Văn Hiệu
1038,Auditing: An Integrated Approach/Auditing: An Integrated Approach
1039,Hệ thống điện: Truyền tải và phân phối/Hồ Văn Hiến
1040,Solid State Physics/J. S. Blakemore
1041,Phần điện Nhà máy điện và trạm biến áp 
1042,"Solid State Physics/Harald Ibach, Hans Luth"
1043,"Cung cấp điện /Nguyễn Xuân Phú,Nguyễn Bội Khuê, Nguyễn Công Hiền"
1044,Solid State Physics/M.A. Wahab
1045,Introduction to Solid States Physics/Charles Kittel
1046,Phân tích và điều khiển ổn định hệ thống điện /Lã Văn Út
1047,"Physics of Solids/Charles A. Wert, Robb M. Thomson"
1048,Thiết kế hệ thống điện
1049,UNDERSTANDING ELECTRIC POWER SYSTEMS - An Overview of the Technology and the Marketplace
1050,Electrical distribution engineering / Anthony J. Pansini
1051,Switchgear Manual
1052,"Electric  power systems quality, 2nd Edition"
1053,Vật Lý Và Kỹ Thuật Chân Không/Nguyễn Hửu Chí
1054,Vacuum Technology/A. Roth
1055,Coating On Glass/H.K. Pulker
1056,Introduction to Semiconductor Materials and Devices/Man S. Tyagi
1057,The Materials Science of Thin Films/Milton Ohring
1058,"Thin films on Glass/Hans Bach, Dieter Krause"
1059,Thin - film Deposition/Donald L. Smith
1060,Electric Power Quality
1061,Semiconductor Devices Physics and Technology/S. M. Sze
1062,Fundamentals of Semicondcutor Devices/Edward S. Yang
1063,"Kỹ Thuật Sấy Thăng Hoa/Trần Tuấn, Nguyễn Hửu Chí"
1064,Physics of Semiconductor Devices/S. M. Sze
1065,Physics of Semiconductor Devices/S.M.Sze
1066,Signal Processing of Power Quality Disturbances
1067,Fundamentals of microfabrication/Marc J. Madou
1068,Giáo trình Cung cấp điện
1069,Sử dụng AutoCAD 2012/Nguyễn Hữu Lộc
1070,Micromachined transducers source book/Gregory  T.A. Kovacs
1071,"Cẩm nang thiết bị đóng cắt /Gerd Balzer,...; Lê Văn Doanh (dịch)"
1072,Thin film deposition/D. L. Smith
1073,Electrical Installation Guide
1074,Electrical Installation Hanbook
1075,Hướng dẫn sử dụng ETABS/Ngô Minh Đức
1076,Bảo vệ Rơ le trong Hệ Thống Điện
1077,Micromachined transducers source book/Gregory  T.A. Kovacs
1078,"Hướng dẫn thiết kế lắp đặt điện theo tiêu chuẩn quốc tế IEC= Electrical Installation Guide : According to IEC international Standards /Schneider Electric S. A, người dịch: Phan Thị Thanh Bình, Phan Quốc Dũng, Phạm Quang Vinh..."
1079,"Chemical vapor deposition/M. L. Hitchman, K. F. Jensen"
1080,Thin film deposition/D. L. Smith
1081,Electrical Wiring Ressidential
1082,"Chemical vapor deposition/M. L. Hitchman, K. F. Jensen"
1083,Nanostructures & Nanomaterial/Guozhong Cao 
1084,ATS KOHLER
1085,Nanostructures & Nanomaterial/Guozhong Cao 
1086," Automatic Transfer Switches, Operation and Installation, Kohler Catalog ATNSX Power Source Changeover"
1087,"Công nghệ nano – Điều khiển đến từng nguyên tử, phân tử/Vũ Đình Cự; Nguyễn Xuân Chánh "
1088,Hệ thống an ninh an toàn
1089,"Công nghệ nano – Điều khiển đến từng nguyên tử, phân tử/Vũ Đình Cự; Nguyễn Xuân Chánh "
1090," Kết cấu Bê tông cốt thép, phần cấu kiện cơ bản/Phan Quang Minh, Ngô Thế Phong, Nguyễn Đình Cống"
1091,“Nanophysik” – Bài giảng/M.Heitshold 
1092,Hotel Solution Guide 
1093,"Kết cấu Bê tông cốt thép, phần cấu kiện nhà cửa/Võ Bá Tầm"
1094,C-Bus Exam 
1095,"Design of Electrical Services for Buildings, 4th Edition"
1096,Closed Circuit Television
1097,"Bài giảng chi tiết Vật lý 1 - Phần cơ nhiệt:Môn học: 1002011 - Vật lý đại cương A1/Huỳnh Quang Chiến, Trần Thị Thiên Hương"
1098,"Kết cấu Bê tông cốt thép, phần cấu kiện đặc biệt/Võ Bá Tầm"
1099,Electrical Distribution Engineering
1100,Intelligent Distributed Video Surveillance Systems
1101,CCTV handbook 
1102,Cấp thoát nước bên trong công trình/KS.Hoàng Đình Thu
1103,CCTV Operations Manual
1104,Vật lý đại cương - T.1:Cơ - Nhiệt: Dùng cho các trường đại học khối kỹ thuật công nghiệp/Lương Duyên Bình (ch.b)
1105,Electric Machinery 
1106,Fractional-Horsepower Electrical Machines (Máy điện đặc biệt)
1107,"Công nghệ nano – Hiện trạng, thách thức và những siêu ý tưởng/Ngụy Hữu Tâm"
1108,Electrical Machines ( bản dịch Vũ Gia Hanh- Phan Tử Thụ. Máy điện Tập I và II )
1109, Electric Machines : Analysis and Design Applying Mathlab
1110,Nanoelectromrchanics in Engineering and Biology/M.P.Hughes 
1111,Bài tập Vật lý 2 (Phần Điện - Từ):Môn học: 1002012 - Vật lý đại cương A2/Trần Thị Thiên Hương
1112,Elements Of Electrical Machine Design Alfred Still 
1113,"Fundamentals of physics - Part 3/David Halliday, Robert Resnick, Jearl Walker"
1114,Transformer And Inductor Design Handbook
1115,Cấp thoát nước/GS.Trần Hiếu Nhuệ
1116,The J&P Transformer Book (A Practical Technology Of The Power Transformer)
1117,"Vật lý đại cương: Các nguyên lý và ứng dụng -$nTập 1: Cơ học và nhiệt học/Trần Ngọc Hợi (Chủ biên), Phạm Văn Thiều"
1118,Lí thuyết và bài tập tính toán sửa chữa máy điện/Nguyễn Trọng Thắng
1119,"Thiết kế máy điện:Sách dùng làm giáo trình cho sinh viên đại học và cao đẳng kỹ thuật. Sách chào mừng 50 năm thành lập Trường Đại học Bách khoa Hà Nội/Trần Khánh Hà, Nguyễn Hồng Thanh"
1120,"Bài giảng chi tiết Vật lý 1 - Phần cơ nhiệt:Môn học: 1002011 - Vật lý đại cương A1/Huỳnh Quang Chiến, Trần Thị Thiên Hương"
1121,"Thiết kế máy biến áp:Sách chào mừng 50 năm thành lập trường Đại học Bách khoa Hà Nội/Phạm Văn Bình, Lê Văn Doanh"
1122,Cấp nước đô thị/Nguyễn Ngọc Dung 
1123,Bài tập Vật lý 1 - Phần cơ nhiệt:Môn học: 1002011 - Vật lý đại cương A1/Trần Thị Thiên Hương
1124,Các bảng tính toán thủy lực /Nguyễn Thị Hồng
1125,"Bài tập vật lý đại cương - T.1:Cơ - Nhiệt, Biên soạn theo chương trình của bộ giáo dục và đào tạo ban hành năm 1990, Dùng cho các trường đại học khối công nghiệp, công trình thủy lợi, giao thông vận tải/Lương Duyên Bình (chủ biên), Nguyễn Hữu Hồ, Lê văn Nghĩa, Nguyễn Tụng"
1126,Các bảng tra thủy lực thoát nước/PGS.Trần Hữu Uyển
1127,Cơ sở công nghệ vi điện tử và vi hệ thống/Nguyễn Nam Trung
1128,"Bài tập vật lý đại cương - T.1:Cơ - Nhiệt, Biên soạn theo chương trình của bộ giáo dục và đào tạo ban hành năm 1990, Dùng cho các trường đại học khối công nghiệp, công trình thủy lợi, giao thông vận tải/Lương Duyên Bình (chủ biên), Nguyễn Hữu Hồ, Lê văn Nghĩa, Nguyễn Tụng"
1129,Cấp thoát nước trong nhà/ Trần Thị Mai
1130, Tính toán sửa chữa máy điện  
1131,Máy điện đặc biệt
1132,Giáo trình cấp thoát nước bên trong công trình :Dùng trong các trường THCN /Hoàng Đình Thu
1133,"Bài tập vật lý đại cương - Tập 2 : Điện - Dao động - Sóng: Biên soạn theo chương trình của Bộ Giáo Dục và Đào Tạo ban hành năm 1990:Dùng cho các trường đại học khối công nghiệp, công trình thủy lợi, giao thông vận tải/Lương Duyên Bình (chủ biên), Nguyễn Hữu Hồ, Lê Văn Nghĩa, Nguyễn Quang Sính"
1134,"Kỹ thuật đo - Tập 1:Đo điện/Nguyễn Ngọc Tân, Ngô Văn Ky"
1135,Các bài giảng về Cơ nhiệt /Nguyễn Nhật Khanh
1136,Cấp thoát nước/GS.Trần Hiếu Nhuệ
1137,Kỹ thuật đo - T2
1138,Cấp nước đô thị/PGS.Nguyễn Ngọc Dung
1139,"Cơ sở vật lý, Tập 4/David Haliday, Robert Resnick, Jearl Walker"
1140,Kỹ thuật đo lường các đại lượng vật lý T1
1141,"Cơ sở vật lý - Tâp 5 : Điện học II/David Halliday, Robert Resnick, Jearl Walker;  Hoàng Hữu Thư (chủ biên), Đàm Trung Đồn, Lê Khắc Bình, Đào Kim Ngọc (dịch)"
1142,Các bảng tính toán thủy lực /Nguyễn Thị Hồng
1143,Kỹ thuật đo lường các đại lượng vật lý T2
1144,Hóa học các hợp chất cao phân tử/Ngô Duy Cường
1145,Hóa học các hợp chất cao phân tử/Thái Doãn Tĩnh
1146,Measurement and instrumentation principles/ Alan S. Morris.
1147,"Vật lý đại cương - Tập 3 - phần 1 :Quang học. Vật lý điện tử và hạt nhân (Dùng cho các trường đại học khối kỹ thuật công nghiệp) /Lương Duyên Bình, Ngô Phú An, Lê Băng Sương, Nguyễn Hữu Tăng"
1148,"Kỹ thuật điện: Lý thuyết, bài tập giải sẵn. Bài tập cho đáp số và bài tập trắc nghiệm. Sách giáo trình cho các trường Đại học/ Đặng Văn Đào, Lê Văn Doanh"
1149,Hóa keo/Trần Văn Nhân
1150,Giáo trình điện công trình /Trần Thị Mỹ Hạnh
1151,"Hóa lý - Tập 2:Dùng cho sinh viên hóa các trường đại học tổng hợp và sư phạm/Trần Văn Nhân, NguyễnThạc Sửu, Nguyễn Văn Tuế"
1152,"Cung cấp điện/Nguyễn Xuân Phú,Nguyễn Bội Khuê, Nguyễn Công Hiền/$nTập 2"
1153,"Hướng dẫn thiết kế lắp đặt điện theo tiêu chuẩn quốc tế IEC= Electrical Installation Guide : According to IEC international Standards /Schneider Electric S. A, người dịch: Phan Thị Thanh Bình, Phan Quốc Dũng, Phạm Quang Vinh..."
1154,Electromagnetics/John Daniel Kraus
1155,"Foundations of electromagnetic theory / John R. Reitz, Frederick J. Milford, Robert W. Christy"
1156,"Kỹ thuật đo - Tập 1:Đo điện/Nguyễn Ngọc Tân, Ngô Văn Ky"
1157,Giáo trình đo lường cảm biến/Lê Chí Kiên
1158,Measurement and instrumentation principles/ Alan S. Morris.
1159,"Ứng dụng MS Project 2007 trong thiết lập tiến độ và quản lý dự án xây dựng/Lương Đức Long, Trần Trung Kiên, Nguyễn Thành Trung..."
1160,Trắc địa đại cương/Phạm Văn Chuyên
1161,"Lý thuyết điều khiển tự động /Nguyễn Thị Phương Hà, Huỳnh Thái Hoàng"
1162,Giáo trình Hóa phân tích:Dùng cho sinh viên chuyên hóa/Hồ Thị Yêu Ly
1163,"Lý thuyết điều khiển tự động /Nguyễn Thị Phương Hà, Huỳnh Thái Hoàng"
1164,Hướng dẫn trả lời câu hỏi và giải bài tập trắc địa/Phạm Văn Chuyên
1165,"Cereals and cereal products : Chemistry and technology / David A. V. Dendy, Bogdan J. Dobraszczyk"
1166,Trắc địa xây dựng:Tài liệu sử dụng trong các trường kỹ thuật /Vũ Thặng
1167,Bài tập điều khiển tự động/Nguyễn Thị Phương Hà
1168,Bảo quản và chế biến nông sản sau thu hoạch/ Trần Minh Tâm
1169,"Linear algebra and its applications/ David C. Lay, Steven R. Lay, Judith J. McDonald"
1170,Kỹ thuật sấy nông sản/Hoàng Văn Chước.
1171,Hệ thống điều khiển thông minh / Huỳnh Thái Hoàng
1172,"Bảo quản lương thực/ Mai Lê, Bùi Đức Hợi, Lương Hồng Nga"
1173,"Calculus/ Karl J. Smith, Monty J. Strauss, Magdalena D. Toda"
1174,"Calculus/ Karl J. Smith, Monty J. Strauss, Magdalena D. Toda"
1175,Bài tập điều khiển tự động/Nguyễn Thị Phương Hà
1176,"Calculus/ Karl J. Smith, Monty J. Strauss, Magdalena D. Toda"
1177,Hệ thống điều khiển thông minh/Huỳnh Thái Hoàng
1178,"Giám sát thi công và nghiệm thu công trình xây dựng: Phần xây dựng/Bùi Mạnh Hùng, Lê Thanh Huấn, Nguyễn Bá Kế..."
1179,Hệ thống điều khiển thông minh / Huỳnh Thái Hoàng
1180,"Hóa sinh công nghiệp/Lê Ngọc Tú (ch.b.), La Văn Chứ, Đặng Thị Thu,..."
1181,"Giám sát thi công và nghiệm thu công trình xây dựng: Phần lắp đặt thiết bị/Bùi Mạnh Hùng, Nguyễn Đức Toàn"
1182,"Giáo trình giáo dục thể chất 1 /Nguyễn Đức Thành, Nguyễn Văn Quận"
1183,"Automating manufacturing systems with PLCs : version 7.0, April, 2010 / Hugh Jack"
1184,"Giáo trình bóng chuyền: Dùng cho môn học: Giáo dục thể chất/ Nguyễn Đức Thành, Nguyễn Văn Quận, Phạm Đức Hậu"
1185,"Tự động hóa với Simatic S7-300/Nguyễn Doãn Phước, Phan Xuân Minh, Vũ Vân Hà"
1186,Công nghệ vi sinh - Tập 2 : Vi sinh vật học công nghiệp / Nguyễn Đức Lượng
1187,"Automating manufacturing systems with PLCs : version 7.0, April, 2010 / Hugh Jack"
1188,"Tự động hóa với Simatic S7-300/Nguyễn Doãn Phước, Phan Xuân Minh, Vũ Vân Hà"
1189,Giáo trình kỹ thuật Robot/Nguyễn Trường Thịnh
1190,Giáo trình thực tập Robot công nghiệp/Tưởng Phước Thọ
1191,Kỹ thuật Robot:Giáo trình dùng cho sinh viên khối kỹ thuật /Đào Văn Hiệp
1192,Robot công nghiệp :Giáo trình dùng cho sinh viên các trường kỹ thuật /Nguyễn Thiện Phúc
1193,"Giáo trình bóng chuyền: Dùng cho môn học: Giáo dục thể chất/ Nguyễn Đức Thành, Nguyễn Văn Quận, Phạm Đức Hậu"
1194,"Hóa sinh học:Đã được hội đồng thẩm định sách của bộ giáo dục và đào tạo giới thiệu làm sách dùng chung cho các trường đại học sư phạm /Phạm Thị Trân Châu, Trần Thị Áng"
1195,"Hóa sinh học công nghiệp/Lê Ngọc Tú (ch.b.), La Văn Chứ, Đặng Thị Thu,..."
1196,Hướng dẫn tập luyện kỹ chiến thuật - chiến thuật bóng đá/Nguyễn Quang Dũng
1197,Hóa học thực phẩm/Hoàng Kim Anh
1198,Luật bóng đá /Ủy ban Thể dục Thể thao
1199,"Giáo trình bóng rổ:Dùng cho sinh viên cao đẳng sư phạm chuyên ngành giáo dục thể chất/Nguyễn Hữu Bằng, Đỗ Mạnh Hưng"
1200,Thí nghiệm phân tích thực phẩm / Trần Bích Lam
1201,"Giáo trình Điện tử cơ bản/Trần Thu Hà, Trương Thị Bích Ngà, Nguyễn Thị Lưỡng,..."
1202,"Giáo trình cờ vua:Tài liệu giảng dạy dùng trong các trường đại học, cao đẳng/Nguyễn Đức Thành"
1203,"Kỹ thuật điện tử /Lê Phi Yến, Lưu Phú, Nguyễn Như Anh"
1204,"Developing new food products for a changing marketplace/Aaron L. Brody, John B. Lord (Editor)"
1205,"Food product development / Mary Earle, Richard Earle, Allan Anderson"
1206,Tự học chơi cờ vua/Bill Hartston; Nhân Văn (dịch)
1207,"Giáo trình kỹ thuật số/Nguyễn Đình Phú, Nguyễn Trường Duy"
1208,"Giáo trình kỹ thuật số/Nguyễn Đình Phú, Nguyễn Trường Duy"
1209,"Sensory evaluation of food: Principles and practices / Harry T. Lawless, Hildegarde Heymann"
1210,"Giáo trình kỹ thuật số/Nguyễn Đình Phú, Nguyễn Trường Duy"
1211,"Giáo trình kỹ thuật số/Nguyễn Đình Phú, Nguyễn Trường Duy"
1212,"Giáo trình kỹ thuật số/Nguyễn Đình Phú, Nguyễn Trường Duy"
1213,"Giáo trình kỹ thuật số/Nguyễn Đình Phú, Nguyễn Trường Duy"
1214,"Giáo trình kỹ thuật số/Nguyễn Đình Phú, Nguyễn Trường Duy"
1215,Kỹ thuật phân tích cảm quan thực phẩm/Hà Duyên Tư
1216,"Đánh giá cảm quan thực phẩm :Nguyên lý và thực hành/Harry T. Lawless, Hildegarde Heymann ; Nguyễn Hoàng Dũng dịch,..."
1217,"Mạch số: Môn học: 1163100 - Kỹ thuật số/Nguyễn Hữu Phương$pDùng cho sinh viên đại học ngành điện tử, tự động hóa, viễn thông, tin học, v.v... /"
